tweet_id,clean_tweet,user_id,lat,long,city,country,state,state_code,political_label,label_score,stance
1.3165311309218898e+18,trump has been banging on about the china biden connection from the outset but was played down by msm as usual,56670976.0,38.7930988,-77.4479432,,United States of America,Virginia,VA,Foreign Policy,0.5386620759963989,the author does not express a clear stance on foreign policy
1.3165354279862026e+18,its sad why cant people get along azerbaijan is a aggressor because of turkey turkey is destroying every territory in that region and killing many people because they want to conquer hitler is back turkeyaggression armenia kharabakh artsakh trump2020 donaldtrump,1.08095688324087e+18,34.2619469,-118.3517463,Los Angeles,United States of America,California,CA,Foreign Policy,0.626937985420227,the author does not express a clear stance on foreign policy
1.3165364865278935e+18,in my new article i discuss the donaldtrump has done by destabilizing the us democracy foreignpolicy stability,143186751.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Foreign Policy,0.93412184715271,the author does not express a clear stance on foreign policy
1.3165435228420628e+18,with trump youve always got to follow the he seems to find them egypt,17100498.0,40.0757384,-74.4041622,,United States of America,New Jersey,NJ,Foreign Policy,0.4523921906948089,the author does not express a clear stance on foreign policy
1.3165457571392717e+18,maybe if we can it ukrainian collusion the liberal media would care trump biden,20292060.0,36.7014631,-118.7559974,,United States of America,California,CA,Foreign Policy,0.4184240400791168,the author does not express a clear stance on foreign policy
1.3165479771551703e+18,yes the system failed badly our founding fathers never could have imagined a corrupt con man like trump getting elected with the help of a foreign dictator like putin who has used him as his own personal puppet,1.301997056014332e+18,27.2939333,-80.35032829999999,Port St. Lucie,United States of America,Florida,FL,Foreign Policy,0.4231105446815491,the author does not express a clear stance on foreign policy
1.316549099852718e+18,trump is using russian intel to try to win election,22275767.0,32.2228765,-110.9748477,Tucson,United States of America,Arizona,AZ,Foreign Policy,0.5241797566413879,the author does not express a clear stance on foreign policy
1.3165506521018245e+18,washington beyaz saray bahesi america stopazerbaijaniaggression rusya kbrs melihgebakan canlyayn donaldtrump beyazsaray,118998402.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Foreign Policy,0.4201408922672272,the author supports military intervention or hard power tactics
1.3165557306784154e+18,pompeo is definitely running for president in 2024 same middleeast platform as trump 1 hoodwink gullible arabs to normalize with israel 2 promise arab countries unlimited arms sales 3 pretend adherence to maximum pressure policy against iran,1468290938.0,38.8949924,-77.0365581,Washington,United States of America,District of Columbia,DC,Foreign Policy,0.7709252834320068,the author supports military intervention or hard power tactics
1.3165592953501082e+18,as usual trump is providing aid and comfort to the enemies of the united states with his lies proof that he doesnt care about veterans or anybody but himself trumptreason,14570860.0,33.6170092,-117.92944009999998,,United States of America,California,CA,Foreign Policy,0.6513978838920593,the author does not express a clear stance on foreign policy
1.316560374766936e+18,so joe biden said for years that he had nothing to do with hunters business dealings and then today its said that hunter introduced the ukranian alaguard to his father and now its censored donaldtrump,8.490715192843018e+17,28.571015600000003,-82.46050679999999,,United States of America,Florida,FL,Foreign Policy,0.505122721195221,the author does not express a clear stance on foreign policy
1.316567222861607e+18,the president was impeached for biden and ukrainejust remember that fakenews donaldtrump,160588319.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Foreign Policy,0.6717981100082397,the author does not express a clear stance on foreign policy
1.3165713635035668e+18,at some point everyone will be asking why the trump administration and campaign have employed classic russian deza for 6 years electioninterference disinformation hackers votebluetosaveamerica,297261364.0,32.7349196,-117.1545974,San Diego,United States of America,California,CA,Foreign Policy,0.4619820117950439,the author does not express a clear stance on foreign policy
1.3165738510489887e+18,trump absolutely should be speaking against the use of chemical weapons but he has shown by his refusal to condemn russian interference that he in fact supports putin,28680884.0,30.6943566,-88.04305409999999,Mobile,United States of America,Alabama,AL,Foreign Policy,0.8121739029884338,the author does not express a clear stance on foreign policy
1.316579326905647e+18,trump campaign ads even outsource stock footage to foreign countries sheesh voteouteveryrepublican votebluetosaveamerica trumpsthebiggestliarever,21667795.0,21.394833,-157.72989130000002,Kailua,United States of America,Hawaii,HI,Foreign Policy,0.4124327898025512,the author does not express a clear stance on foreign policy
1.3165870859445658e+18,thread 1 i agree this sounds like election interference by a foreign power like russia we shouldnt automatically assume the smoking gun emails are authentic not trying to play politics other foreign actors like china amp iran want to hurt trump key questions,21776552.0,40.0757384,-74.4041622,,United States of America,New Jersey,NJ,Foreign Policy,0.6449366807937622,the author does not express a clear stance on foreign policy
1.3165895860223672e+18,maga trump chooses to pit american against ameeican resist,2473718990.0,31.8160381,-99.5120986,,United States of America,Texas,TX,Foreign Policy,0.4630907773971557,the author does not express a clear stance on foreign policy
1.3165953033535242e+18,trumprussia continues and we are over their bs vote send trump packing enough trumpisalaughingstock trumpcrimefamily,30085046.0,41.5051613,-81.6934446,Cleveland,United States of America,Ohio,OH,Foreign Policy,0.4791441559791565,the author does not express a clear stance on foreign policy
1.3166000986678764e+18,trump trades 2 hostages for 250 terroristsoy fucking vey,8.849811662935695e+17,35.227208600000004,-80.84308270000001,Charlotte,United States of America,North Carolina,NC,Foreign Policy,0.5881327390670776,the author does not express a clear stance on foreign policy
1.3166014873807626e+18,actually russia is working quite hard to get dirty trump reelected he is putins dream a kowtowing stooge who has divided amp sickened america while weakening us abroad votebluedownballot,119927179.0,33.7690164,-118.191604,Long Beach,United States of America,California,CA,Foreign Policy,0.6139708757400513,the author does not express a clear stance on foreign policy
1.3166035828047544e+18,whereas donaldtrump did nothing about election interference from russia or russianbountiesonourtroops and robbed the american people of the last election didnt have the popularvote then wont get it now guantanamofortrump,9.134290844026184e+17,37.804455700000005,-122.2713563,Oakland,United States of America,California,CA,Foreign Policy,0.5150524973869324,the author does not express a clear stance on foreign policy
1.3166056835220562e+18,when they were released they contacted the islamic state of iraq alqaeda mb and started to do their business as usual assad knew that they will offer him a reason to act militarily trump warzone turkey russia assadkillschristians trump2020,1.3081219629720535e+18,40.2253569,-82.6881395,,United States of America,Ohio,OH,Foreign Policy,0.7247952222824097,the author supports military intervention or hard power tactics
1.3166166623434465e+18,the casefor trumps foreignpolicy via news trade alliances russia china trumpisalaughingstock rebeccahheinrichs theezrakleinshow podcast,14229632.0,32.5007031,-94.74049,Longview,United States of America,Texas,TX,Foreign Policy,0.8898881077766418,the author does not express a clear stance on foreign policy
