tweet_id,clean_tweet,user_id,lat,long,city,country,state,state_code,political_label,label_score,stance
1.3165307335954514e+18,healthalert trump covid19 superspreader greenville northcarolina boycottgreenvillenc grabyourwallet trumptoll 221798,35766965.0,29.7589382,-95.3676974,Houston,United States of America,Texas,TX,Healthcare,0.5968522429466248,the author does not express a clear stance on healthcare
1.316531522195911e+18,the regeneron people know trump is trying once again to politicize a covid19 treatment look at what happened to hydroxychloroquine,453480269.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Healthcare,0.4625985026359558,the author does not express a clear stance on healthcare
1.316532590619181e+18,if trump can lower drug prices why has it not done it is a fair question,335540727.0,34.055735,-117.1888961,,United States of America,California,CA,Healthcare,0.9030994176864624,the author does not express a clear stance on healthcare
1.3165331214588846e+18,should one be entitled of free health care when one goes to trump herdinfection rally and ends up in icu should medicaid use facial recognition to identify its selfafflicted indebted recipients,1.3082403459022602e+18,40.8506558,-73.86652409999999,New York,United States of America,New York,NY,Healthcare,0.5152900815010071,the author does not express a clear stance on healthcare
1.3165340449564713e+18,healthalert trump covid19 superspreader williams arizona boycottwilliamsaz grabyourwallet trumptoll 221798 victims,35766965.0,29.7589382,-95.3676974,Houston,United States of America,Texas,TX,Healthcare,0.4642341136932373,the author does not express a clear stance on healthcare
1.3165349587232768e+18,trump moves from using barron to promote his open up the schools bs to bragging about how many doctors were treating him for covid and how out of everybody all those important doctors he was the one who knew best how to treat and cure it,8436472.0,45.5202471,-122.6741949,Portland,United States of America,Oregon,OR,Healthcare,0.5477467179298401,the author does not express a clear stance on healthcare
1.3165364555277558e+18,trump platinum plan will be identical to his plan for healthcare there wont be one trump has been in office for 4 years amp now he wants to try and create a plan for black america pandering for votes and ice cube is all about his money dont be fooled icecube trump,25916849.0,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Healthcare,0.8888185024261475,the author does not express a clear stance on healthcare
1.3165365417963315e+18,melania trump reveals son barron tested positive for coronavirus much prayers for barron with covid19 young men his age do very well with covid19 god bless the whole trump family amp bless our wonderful first lady who her hands full,162262266.0,27.7567667,-81.4639835,,United States of America,Florida,FL,Healthcare,0.400538831949234,the author does not express a clear stance on healthcare
1.3165367876203192e+18,social security medicare and the election where do trump and biden stand do you know the differences and similarities in their plans for these programs get the facts link socialsecurity medicare election2020 trump biden,14225963.0,33.750037799999994,-117.8704931,,United States of America,California,CA,Healthcare,0.731354832649231,the author does not express a clear stance on healthcare
1.316536852564902e+18,my 89 year old grandma tested positive for the corona virus fuck trump and his enablers fuck you antimaskdeplorables,17861338.0,40.0796606,-89.4337288,,United States of America,Illinois,IL,Healthcare,0.4404569268226623,the author does not express a clear stance on healthcare
1.3165374336897147e+18,is trump trying to covid19 infect americans because he believes herdimmunity is workable thinks he it will be good 4his reelection what about those of us who are dying under this scenario vote for someone levelheaded not trump blowing holes in healthcare votejoe,3181853772.0,36.7014631,-118.7559974,,United States of America,California,CA,Healthcare,0.9224970936775208,the author does not express a clear stance on healthcare
1.3165388613680824e+18,convictedbigot branstad tells another tall tale did trump teach him 2 lie w a straight face best covid response in us when our 14 day infection rate is bouncing twixt 1 amp 4 in the us 61 nursing homes infected home rule on masks gutted trumprallydesmoines iapolitics,45413198.0,41.9216734,-93.3122705,,United States of America,Iowa,IA,Healthcare,0.4420215487480163,the author does not express a clear stance on healthcare
1.3165397937870395e+18,healthalert trump covid19 superspreader freeland amp hanover michigan boycottfreelandmi boycotthanovermi grabyourwallet trumptoll 221798 victims,35766965.0,29.7589382,-95.3676974,Houston,United States of America,Texas,TX,Healthcare,0.4513840675354004,the author does not express a clear stance on healthcare
1.3165399181145293e+18,theyre pulling them off of their car seat off the rearview mirror out of their pocket from their countertop and theyre reapplying a mask that should be worn fresh and sterile every single day a wave of deaths from bacterial infections facemask nomask covid19 trump,3234997060.0,34.2331373,-102.4107493,,United States of America,Texas,TX,Healthcare,0.4701038599014282,the author does not express a clear stance on healthcare
1.3165452998217974e+18,healthalert trump covid19 superspreader selma northcarolina boycottselmanc grabyourwallet trumptoll 221798 victims,35766965.0,29.7589382,-95.3676974,Houston,United States of America,Texas,TX,Healthcare,0.5119079947471619,the author does not express a clear stance on healthcare
1.3165469234495283e+18,healthalert trump covid19 superspreader ocala florida boycottocalafl grabyourwallet trumptoll 221798 victims 8m wpreexist cond,35766965.0,29.7589382,-95.3676974,Houston,United States of America,Texas,TX,Healthcare,0.5912868976593018,the author does not express a clear stance on healthcare
1.3165483469375693e+18,healthalertdouble trump covid19 superspreader macon georgia boycottmaconga grabyourwallet trumptoll 221798 victims 8m wpreexisting condition,35766965.0,29.7589382,-95.3676974,Houston,United States of America,Texas,TX,Healthcare,0.6833550333976746,the author does not express a clear stance on healthcare
1.31655113609515e+18,in feb 2020 trump wouldnt tell the american public the truth about covid19 but he was giving a warning to his wealthy friends and donors about the potential financial consequences of the pandemic the rich get warned the poor get sick and die trump values,40767087.0,35.6729639,-79.03929190000001,,United States of America,North Carolina,NC,Healthcare,0.5016021132469177,the author does not express a clear stance on healthcare
1.3165528536039877e+18,trump and public health system have saved 2 million lives in coronavirus pandemic,3381891372.0,44.9772995,-93.2654692,Minneapolis,United States of America,Minnesota,MN,Healthcare,0.8363432288169861,the author does not express a clear stance on healthcare
1.3165542059650294e+18,how many of these trump supporters will be sick or dying of covid19 a month from now its so hard to believe but they are putting their lives at risk for a president who doesnt care about them in the least trump just wants reelection to avoid a prison sentence death,40767087.0,35.6729639,-79.03929190000001,,United States of America,North Carolina,NC,Healthcare,0.6141872406005859,the author does not express a clear stance on healthcare
1.316555564583805e+18,so the trump administration wants the us to get herd immunity the only country giving up hospitals will be collapsing and there is going to be untold suffering making america sick again,219554555.0,47.6038321,-122.3300624,Seattle,United States of America,Washington,WA,Healthcare,0.7831981182098389,the author does not express a clear stance on healthcare
1.3165568254043464e+18,in february the trump administration knew the pandemic would get worse and told wall street that all while insisting to the public that it was contained republicans continue to choose profit over lives voteblue2020,1495088653.0,35.252199600000004,-92.6888936,,United States of America,Arkansas,AR,Healthcare,0.4875735342502594,the author opposes expanding access to healthcare or universal healthcare
1.3165582752787866e+18,dan true confession i have trump ptsd if you think he is lying now in the next two weeks trump will promise a cure for cancer and 10k for every household if reelected mark my words,16561857.0,33.749098700000005,-84.39018490000001,Atlanta,United States of America,Georgia,GA,Healthcare,0.5144898295402527,the author supports expanding access to healthcare or universal healthcare
1.3165588560765665e+18,i got mine i watched the nurse do it and somehow still didnt even notice she had done it the flu shot isnt just to protect you its to protect your friends neighbors and community true patriots get a flu shot covid19 bluewave maga biden trump,1.3153211361718886e+18,43.6211955,-84.6824346,,United States of America,Michigan,MI,Healthcare,0.5657229423522949,the author does not express a clear stance on healthcare
1.316560165101998e+18,scores of people lost their private healthinsurance due to aca it resulted in much higher premiums amp copays ppl forced to buy it or got fined socialized medicine is what ppl should fear trump plan covers preexisting conditions amp allows mkt forces to create quality care,1256081035.0,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Healthcare,0.6204338669776917,the author does not express a clear stance on healthcare
