tweet_id,clean_tweet,user_id,lat,long,city,country,state,state_code,political_label,label_score,stance
1.3165305677777838e+18,good for who knew that trying to get out information from investigative journalists would be considered somehow harmful and worthy to be silenced when pres trump wins just add twitter and facebook to the list of corrupt leftists to be investigated,2902244659.0,39.100105,-94.5781416,Kansas City,United States of America,Missouri,MO,Free Speech,0.5574271082878113,the author does not express a clear stance on free speech
1.3165342538370007e+18,scary as trump amp fakenews cranks whine about nonprotected speech amp attack our freepress amyconeybarrett cant remember that the 1st protects freedom of religion speech press ampright to peaceable assembly petition gov for redress grievances,8.552281171196314e+17,31.8160381,-99.5120986,,United States of America,Texas,TX,Free Speech,0.8611151576042175,the author opposes protecting or expanding free speech rights
1.316535176265175e+18,pretty scary considering trumps attacks on freespeech amp our rights to peaceably assemble,8.552281171196314e+17,31.8160381,-99.5120986,,United States of America,Texas,TX,Free Speech,0.9015198349952698,the author supports protecting or expanding free speech rights
1.3165380653143695e+18,i wonder who is voting for said no one ever twittercensorship hunterbiden biden newyorkpost trump,1.1399619558616516e+18,34.0980031,-118.329523,Los Angeles,United States of America,California,CA,Free Speech,0.497803121805191,the author supports protecting or expanding free speech rights
1.3165423068082913e+18,in summary amy barrett she couldnt recall if she met with trump yes this means she did meet with him before the nomination she didnt know that freedom to protest is apart of the 1st amendment didnt know its illegal to commit voterintimidation she scary,74670021.0,36.7014631,-118.7559974,,United States of America,California,CA,Free Speech,0.544175386428833,the author does not express a clear stance on free speech
1.3165536550598738e+18,wow twitter this is going to backfire big time you obviously hate donaldtrump no problem with that but dont block the access to information dont decide for the people we are not as stupid as you think let us be the judges sosad,2520607857.0,33.749098700000005,-84.39018490000001,Atlanta,United States of America,Georgia,GA,Free Speech,0.4234828054904938,the author does not express a clear stance on free speech
1.3165608409093775e+18,event is free suggested donation is 25 winred conservative donaldtrump freedom politics liberty america americafirst usa,1.2171138256750756e+18,43.9792797,-120.737257,,United States of America,Oregon,OR,Free Speech,0.5006321668624878,the author supports protecting or expanding free speech rights
1.316562542815318e+18,freespeech is not available on twitter amp facebook trump deserves reelection as president because 1 he prevented millions of deaths from covid19 2 he kept us out of meaningless wars 3 he improved economy especially for lowest income earners,27802266.0,41.5051613,-81.6934446,Cleveland,United States of America,Ohio,OH,Free Speech,0.5113793611526489,the author does not express a clear stance on free speech
1.3165670266437345e+18,so twitter allowed articles posted of donaldtrump supposedly calling fallen heroes losers even though its been debunked by 20 peopleincluding john bolton who hates trump but no one was censored,1.2136785813661942e+18,30.4459596,-91.18738,Baton Rouge,United States of America,Louisiana,LA,Free Speech,0.6640110015869141,the author does not express a clear stance on free speech
1.3165684664012882e+18,republicans sure would like to say and do awful things and not have anyone call them on it pushback is free speech too trump gop maga election2020 voteblue2020 rememberinnovember cancelculture snowflakes vote blue,4132841.0,29.9978185,-83.2221527,,United States of America,Florida,FL,Free Speech,0.8823605179786682,the author opposes protecting or expanding free speech rights
