tweet_id,clean_tweet,user_id,lat,long,city,country,state,state_code,political_label,label_score,stance
1.316795195065799e+18,dear joe amp kamala please add this to the list 1 revoke all trump executive orders 2 15 minimum wage 3 voting rights act 4 prosecute all trumpgop corruption 5 punish russia 6 revise tax code warren amp krugman 7 stimulus for needy not corporatefascists,245431257.0,27.7567667,-81.4639835,,United States of America,Florida,FL,Minimum Wage,0.6350942254066467,the author supports raising the minimum wage
1.3169128350212014e+18,lying is trumps mtier,1.1059268941160572e+18,27.7567667,-81.4639835,,United States of America,Florida,FL,Minimum Wage,0.407492846250534,the author does not express a clear stance on the minimum wage
1.3171078046463631e+18,minutoaminuto coberturaespecial elecciones2020 eeuu trump biden estadosunidos los foros separados que reemplazaron al tradicional debate simbolizan un pas polarizado y dividido,20561657.0,25.7741728,-80.19362,Miami,United States of America,Florida,FL,Minimum Wage,0.6248571872711182,the author does not express a clear stance on the minimum wage
1.3171078762053714e+18,minutoaminuto coberturaespecial elecciones2020 eeuu trump biden estadosunidos,20561657.0,25.7741728,-80.19362,Miami,United States of America,Florida,FL,Minimum Wage,0.7493005394935608,the author does not express a clear stance on the minimum wage
1.317359691660292e+18,tribuna el balance del standard amp poors ha pronosticado al ganador desde 1984 ahora apunta de nuevo a trump,2614221025.0,38.7251776,-105.6077167,,United States of America,Colorado,CO,Minimum Wage,0.5187055468559265,the author does not express a clear stance on the minimum wage
1.317602214618321e+18,mi4 trump,2465262638.0,42.963240500000005,-85.66786390000001,Grand Rapids,United States of America,Michigan,MI,Minimum Wage,0.536276638507843,the author does not express a clear stance on the minimum wage
1.318286703761662e+18,give me all your cookies and i wont have you killed mst3k not trump surprise,9.388205105231462e+17,38.7251776,-105.6077167,,United States of America,Colorado,CO,Minimum Wage,0.4586275815963745,the author does not express a clear stance on the minimum wage
1.3183784694457303e+18,we must lower the minimum wage and lower it now they dont deserve it im on unemployment and i need extra now trump2020tosaveamerica trump,1.3111251814783754e+18,32.9715645,-89.7348497,,United States of America,Mississippi,MS,Minimum Wage,0.6444123983383179,the author opposes raising the minimum wage
1.318547162557522e+18,minutoaminuto coberturaespecial elecciones2020 eeuu americadecide biden trump,20561657.0,25.7741728,-80.19362,Miami,United States of America,Florida,FL,Minimum Wage,0.6308256983757019,the author does not express a clear stance on the minimum wage
1.3185805178732913e+18,what do u expect trump had six bankruptcies did he run his campaign any better no putins bailout saved him without that hed be flipping burgers wishing had kept his promise to up minimumwage when times got good iasen iapolitics,45413198.0,41.9216734,-93.3122705,,United States of America,Iowa,IA,Minimum Wage,0.7676040530204773,the author does not express a clear stance on the minimum wage
