tweet_id,clean_tweet,user_id,lat,long,city,country,state,state_code,political_label,label_score,stance
1.316529653969019e+18,who does trump owe 420 million dollars to what are the terms who is donaldtrump beholden to we demand to know trumpisanationalsecurityrisk followthemoney trumptaxcheat trumptaxfraud,16110770.0,41.875561600000005,-87.6244212,Chicago,United States of America,Illinois,IL,Taxes,0.7896432876586914,the author does not express a clear stance on taxes
1.3165335126783877e+18,this is the picture of an actively malignant partisan attorney general who is using our tax dollars to sue people who have written books about the trump family,2162825861.0,40.0757384,-74.4041622,,United States of America,New Jersey,NJ,Taxes,0.4085346460342407,the author does not express a clear stance on taxes
1.3165357731648348e+18,the funny thing about trump cultists getting the vapors about fictional corruption in foreign countries is that theres so much real corruption in the trump administration your taxes are going into trumps pockets when he plays golf at his own resorts trumpprojection,30038908.0,37.3361905,-121.890583,San Jose,United States of America,California,CA,Taxes,0.7508596181869507,the author does not express a clear stance on taxes
1.3165393708166554e+18,putin via deutschebank all day long when every other modern president has released tax returns except nixon and we know how that turned out and trump tells you all you need to know should not just be tradition should be law,16561857.0,33.749098700000005,-84.39018490000001,Atlanta,United States of America,Georgia,GA,Taxes,0.8481013774871826,the author does not express a clear stance on taxes
1.3165415046686638e+18,donaldtrump is a cheap act he has no plan no empathy not a billionaire a tax cheat and a draft dodger yet americans will vote for him what does this tell ya,354554710.0,27.7567667,-81.4639835,,United States of America,Florida,FL,Taxes,0.5275362133979797,the author does not express a clear stance on taxes
1.3165430308206633e+18,awesome trump is starting to rush through the prompter remarks hes finally ready to goddammit now hes waxing bs about making nato allies pay more money i jinxed it im so sorry,8436472.0,45.5202471,-122.6741949,Portland,United States of America,Oregon,OR,Taxes,0.4733609557151794,the author does not express a clear stance on taxes
1.316543832536707e+18,why are you not getting trumps taxes articles are saying you will not go forward with subpoena waiting to allow trump to appeal or something any legal peeps out there want to help out get his taxes whats going on trumptaxes trumpcorruption,1361332440.0,36.7014631,-118.7559974,,United States of America,California,CA,Taxes,0.9723377227783204,the author does not express a clear stance on taxes
1.3165460148122952e+18,lost in the outrage over trumpstaxes is the fact that the tax provisions that allowed mr trump to trim his tax bill were probably not illegal or the results of tax schemes concocted by antitax legislators thank you veroniquederugy,2902130034.0,35.1490215,-90.0516285,Memphis,United States of America,Tennessee,TN,Taxes,0.7709567546844482,the author does not express a clear stance on taxes
1.3165477609723535e+18,why did nyt stories about trumps hacked tax returns go uncensored your hypocrisy and partisanship are showing trump,36723210.0,38.2542376,-85.759407,Louisville,United States of America,Kentucky,KY,Taxes,0.8643869161605835,the author does not express a clear stance on taxes
1.3165545082274202e+18,4 shell companies tax heaven location funding the campaign funding source china fund till now utilized for 4 rallies website tv campaigns donaldtrump trump2020 donaldtrump2020,8.212495148916613e+17,37.3228934,-122.0322895,Cupertino,United States of America,California,CA,Taxes,0.6629914045333862,the author does not express a clear stance on taxes
