tweet_id,clean_tweet,user_id,lat,long,city,country,state,state_code,political_label,label_score,stance
1.316542762615935e+18,trump abortion ap6,3911707993.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Abortion,0.7886528372764587,Pro-Life
1.3165620793740288e+18,the 14th amendment of our constitution was cited when the republican appointed justice hblackmun made abortion legal during the republican presidency of nixon when children die in cages trump is not prolife,215307951.0,40.9699889,-77.72788309999999,,United States of America,Pennsylvania,PA,Abortion,0.8419603109359741,Neutral
1.3165772211596493e+18,trump ready to throw agbarr under the bus judgedorham comes up empty on obamabidengate,4013075979.0,27.7567667,-81.4639835,,United States of America,Florida,FL,Abortion,0.5259946584701538,Pro-Life
1.316580994548265e+18,what actual fetal stem cells can do the god cells a fetal stem cell journey trump stemcells abortion,3235213260.0,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Abortion,0.6620103716850281,Pro-Life
1.316582496352514e+18,when we win the presidency and the senate then we can reverse anything trump has donelike impeach acb,799406750.0,39.7392364,-104.9848623,Denver,United States of America,Colorado,CO,Abortion,0.7533692121505737,Pro-Choice
1.3165932282383974e+18,trump condones the killing of fetuses as long as he gets cured antitrump please vote makeamericaunitedagain vetsforscience ftrumps operationmaga antitrump dumptrump biden2020 trump voteblue negligenthomicide blm murdererinchief bidenharris,7.827965019739955e+17,37.8708393,-122.2728639,Berkeley,United States of America,California,CA,Abortion,0.4291422963142395,Neutral
1.3165967034794312e+18,donaldtrump is popular in deeply religious african countries like nigeria and kenya many evangelical christian groups in africa are antiabortion against lgbtq rights amp support israel they were not keen on barackobama despite his kenyan heritage,385106324.0,41.875561600000005,-87.6244212,Chicago,United States of America,Illinois,IL,Abortion,0.4113909900188446,Pro-Life
1.3166966401919672e+18,they hear one thing prolife they live to put those white crosses in their church lawns but they close their eyes to kids in cages or the 2190 americans trump had murdered thats ok with them,61854283.0,39.9527237,-75.16352619999999,Philadelphia,United States of America,Pennsylvania,PA,Abortion,0.6413001418113708,Pro-Life
1.31671180921113e+18,on the abortion issue i keep hearing about its the womans bod isnt it the babys body too bidencares debate2020 foxnews cnn realdonaldtrump trumpcovid19 biden trump election2020 vote voteearly election,1.285547247724376e+18,27.7567667,-81.4639835,,United States of America,Florida,FL,Abortion,0.8843439817428589,Pro-Choice
1.316714551291904e+18,abortion allowing the government to kill your child upon your request see china they do it without your request too bidencares debate2020 foxnews cnn realdonaldtrump trumpcovid19 biden trump election2020 vote election,1.285547247724376e+18,27.7567667,-81.4639835,,United States of America,Florida,FL,Abortion,0.9175712466239928,Neutral
1.316756133172793e+18,when president trump met with amy coney barrett in dc she was stepping on fish roe wading in the potomac river so the subject of abortion never came up amyconeybarrett supremecourt trump,20830401.0,37.7790262,-122.4199061,San Francisco,United States of America,California,CA,Abortion,0.4022141098976135,Neutral
1.316795919988392e+18,s promotion of conspiracy theories including the one holding that the mission to terminate osamabinladen is an impeachable offense and an act of treason if you vote for trump you are betraying your country dont be a fool votebidenharris2020,1.1073558105759292e+18,40.7127281,-74.0060152,New York,United States of America,New York,NY,Abortion,0.4842279255390167,Pro-Life
1.3168073575700644e+18,tpes morningpoliticalthought colorado abortion prop115 twentytwoweeks bruceohr doj nellieohr fusiongps russiagate russiahoax townhall nbc abc biden trump maga2020 trump2020 vote2020 parler parlerusa,7.382384055788872e+17,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Abortion,0.8689340353012085,Pro-Choice
1.3168080037654282e+18,barrett acb prolife abolition focusonthefamily maga abortionismurder prolifegen humanrights antiabortion endabortion alivesmatter trump senaterepublicans prolifegeneration conservative republican prolifeprofiles nrlc afa cwa pfl,97240984.0,39.7392364,-104.9848623,Denver,United States of America,Colorado,CO,Abortion,0.8805336952209473,Pro-Life
1.3168125975265812e+18,tpes morningpoliticalthought colorado abortion prop115 twentytwoweeks bruceohr doj nellieohr fusiongps russiagate russiahoax townhall nbc abc biden trump maga2020 trump2020 vote2020 parler parlerusa,7.382384055788872e+17,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Abortion,0.8689340353012085,Pro-Choice
