tweet_id,clean_tweet,user_id,lat,long,city,country,state,state_code,political_label,label_score,stance
1.316530986985812e+18,trump one of the most important issues for iowa isthat thing with ethanol you remember ethanol biden wants to get rid of fossil fuels and kamala and did pence beat her or what he just wiped the floor with her we fought hard to keep ethanol going in the pandemic what,8436472.0,45.5202471,-122.6741949,Portland,United States of America,Oregon,OR,Energy Policy,0.9181987047195436,the author does not express a clear stance on energy policy
1.3165365163704607e+18,icymi trump hits biden on fracking in appeal to pennsylvania voters naturalgas energy natgas oil oilandgas fracking,81519065.0,33.917028,-118.4156337,,United States of America,California,CA,Energy Policy,0.4759794473648071,the author does not express a clear stance on energy policy
1.3167578771309568e+18,energy secretary trump has made america energy independent via president donald trump,3390324809.0,27.7567667,-81.4639835,,United States of America,Florida,FL,Energy Policy,0.9058207273483276,the author supports transitioning to renewable energy or green energy policies
1.3167789793999954e+18,its not too late to register for todays vnf live clean electricity policies what do we expect congress to take up in 2021 webinar taking place at 2 pm eastern register here cleanenergy trump biden,1482439627.0,39.73915,-104.9847,,United States of America,Colorado,CO,Energy Policy,0.6734795570373535,the author supports transitioning to renewable energy or green energy policies
1.3168139701168824e+18,dude the stockmarket tripled under obama its 15x under trump learn about the energy independence,3423776937.0,40.7896239,-73.9598939,New York,United States of America,New York,NY,Energy Policy,0.6923573613166809,the author does not express a clear stance on energy policy
1.3169093578927636e+18,biden is so reassuring like a father trump is a frenzied raving lunatic a 10yearold on ritalin the american people are forced to be this 10yearolds parent putting up with the crazy frenzied energy,18960924.0,40.0757384,-74.4041622,,United States of America,New Jersey,NJ,Energy Policy,0.4225977659225464,the author does not express a clear stance on energy policy
1.3169371277965765e+18,as biden calmly clarified views on fracking and expounded on the wisdom of green infrastructure investment trump defends qanon the conspiracy cult that holds he will save the nation and report trump buden,43993601.0,32.5631924,-97.1416768,,United States of America,Texas,TX,Energy Policy,0.4306763112545013,the author supports transitioning to renewable energy or green energy policies
1.3170275946095657e+18,trump seized large victories four years ago in areas where coal plants had closed but the industrys collapse accelerated under his presidency making counties in pennsylvania and other states more competitive climate,380346763.0,38.029306,-78.4766781,,United States of America,Virginia,VA,Energy Policy,0.6333783864974976,the author does not express a clear stance on energy policy
1.3170729839455478e+18,trump seized large victories four years ago in areas where coal plants had closed but the industrys collapse accelerated under his presidency making counties in pennsylvania and other states more competitive climate,95418595.0,45.6794293,-111.0440474,Bozeman,United States of America,Montana,MT,Energy Policy,0.6333783864974976,the author does not express a clear stance on energy policy
1.317172420638249e+18,theres a balance that must be met between energy amp the environment we are energy independent for the 1st time since 1957 no new wars to protect our oil interests in the middle east no lives list nor billions spent for me thats a win trump america gma,1.252348532138246e+18,36.7014631,-118.7559974,,United States of America,California,CA,Energy Policy,0.6640536785125732,the author does not express a clear stance on energy policy
1.3172596526026588e+18,reverse all eos for mining amp oil prospecting or drilling that trumps epa head approved also remove that fucking wall from sacredindiginouspeoples land,9.323152713727264e+17,37.5726028,-85.1551411,,United States of America,Kentucky,KY,Energy Policy,0.4408368170261383,the author opposes transitioning to renewable energy or green energy policies
1.3174449782940672e+18,if trump really wanted to help biofuels and ethanol he would have ordered epa to do more he was playing a double game and dont forget his buddy and oil refinery owner carl icahn came in early and lobbied for lower rfs and more waivers for refiners iowa ag ohio,372798512.0,38.8949924,-77.0365581,Washington,United States of America,District of Columbia,DC,Energy Policy,0.6227207183837891,the author does not express a clear stance on energy policy
1.317495634778157e+18,recently california has been able to set banquet emission standards to 51 mpg for automobiles by 2026 after removal of attempted antitrust charges in favor of trump rollbacks,22334960.0,28.75054,-82.5001,,United States of America,Florida,FL,Energy Policy,0.4723812043666839,the author does not express a clear stance on energy policy
1.317526894795948e+18,trump backs revoking tariff exemption for some solar panel imports read more,58562069.0,36.7014631,-118.7559974,,United States of America,California,CA,Energy Policy,0.4538561999797821,the author supports transitioning to renewable energy or green energy policies
1.317823777800147e+18,remember when trump said he was goign to bring back clean coal and the jobs as if there really is such a thing as clean coal another fake promise by a fakepresident vote bidenharris2020,75701243.0,43.1561681,-75.84499459999999,,United States of America,New York,NY,Energy Policy,0.5792761445045471,the author does not express a clear stance on energy policy
1.318040613548327e+18,really then why did my president just sign an emergency declaration to source for rare earth minerals including lithium that makes the ion battery why is elon musk building his giga factory in texas oh you wouldnt know because you dont live here trump renewables tesla,7.230603331123364e+17,31.8160381,-99.5120986,,United States of America,Texas,TX,Energy Policy,0.5018481016159058,the author does not express a clear stance on energy policy
1.3180595035527455e+18,the energy is amazing trump2020 landslide california trump rally,7.46924839378686e+17,38.7604815,-92.5617875,,United States of America,Missouri,MO,Energy Policy,0.4143681526184082,the author does not express a clear stance on energy policy
1.3181844503003013e+18,it amazes me that this close to the election2020 that takes so many days off does rallies and still does his job trumps energy is amazing to say the least when my husband ran for an elected position we didnt take days off mondaythoughts trump,774614126.0,38.7604815,-92.5617875,,United States of America,Missouri,MO,Energy Policy,0.4802083075046539,the author does not express a clear stance on energy policy
1.3182812709090386e+18,people with no class love his energy because he has given them a ticket to act like that and be obnoxious in the open donaldtrump is a racist pig and should be treated that way trumpisnotamerica americaortrump republicanhere republicansforbiden vote trumpout,1.1791262430792786e+18,35.3738712,-119.0194639,Bakersfield,United States of America,California,CA,Energy Policy,0.4319153726100921,the author does not express a clear stance on energy policy
1.318442016649392e+18,trump making coal great again,7.456614298652959e+17,34.1033192,-117.5751735,Rancho Cucamonga,United States of America,California,CA,Energy Policy,0.6155599355697632,the author opposes transitioning to renewable energy or green energy policies
1.318469725224018e+18,what goes on behind the gop scenesgtthe rate of leasing in priority habitat also increased under the trump admin to nearly 10 times greater than the final months of the obama admin greater sagegrouse protection environmental amp energy law program,130662357.0,45.5202471,-122.6741949,Portland,United States of America,Oregon,OR,Energy Policy,0.5834057927131653,the author does not express a clear stance on energy policy
