tweet_id,clean_tweet,user_id,lat,long,city,country,state,state_code,political_label,label_score,stance
1.3165341949196165e+18,f you pompeo you do not speak for all americans cant wait till youre no longer in power so we can make sure that you trump billbarr betsydevos and every member of your criminal admin face prosecution for crimesagainsthumanity crimesagainstchildren and more,18089796.0,29.949932300000004,-90.0701156,New Orleans,United States of America,Louisiana,LA,Criminal Justice,0.4030756056308746,Neutral
1.3165617202242314e+18,trump for resident prison 2021,7.456614298652959e+17,34.1033192,-117.5751735,Rancho Cucamonga,United States of America,California,CA,Criminal Justice,0.4412133693695068,Weakly Opposes
1.3165771793674732e+18,well molly i think it goes like this soon hunters dad is going to be president and dons dad and don are going to be indicted and facing years in prison hunterbiden trump donthecon,861678050.0,47.6088445,-122.0423067,,United States of America,Washington,WA,Criminal Justice,0.4474971890449524,Neutral
1.3165774202380902e+18,funny how barr is so quiet now trump is losing trump2020,8.62483525089493e+17,31.8160381,-99.5120986,,United States of America,Texas,TX,Criminal Justice,0.4472211897373199,Neutral
1.3165776170432225e+18,its funny seeing people try to dig up a debunked story about hunter biden and ukraine while ignoring trump s meddling in the department of justice,1.0096805696120792e+18,40.0757384,-74.4041622,,United States of America,New Jersey,NJ,Criminal Justice,0.425422340631485,Weakly Supports
1.3165778229205852e+18,in a matter of months donald trump could well be charged withmurder coronavirus crime justice law left opinion politics trump coronaviruspandemic covid 19 criminal justice donald trump justice,1.0110883390410548e+18,37.3361905,-121.890583,San Jose,United States of America,California,CA,Criminal Justice,0.9296322464942932,Neutral
1.3165821816371528e+18,this is how donaldtrump gets money in his pocketsreal billionaires dont do this trumpisacriminal trumpforprison trumpisapos,1.0849806495204966e+18,40.7127281,-74.0060152,New York,United States of America,New York,NY,Criminal Justice,0.4077745676040649,Weakly Supports
1.3165874951114875e+18,i demand donald j trump be charged amp prosecuted in accordance with state amp federal laws regarding the deadly covid19 virus including but not limited to failing to adhere to the mandatory 14 day quarantine he kept traveling appearing in crowd no 6 social distancingthread,68332473.0,35.6729639,-79.03929190000001,,United States of America,North Carolina,NC,Criminal Justice,0.5103400945663452,Neutral
1.3165896848274063e+18,sorry guy political parties dont own hall monitors they are hired by sponsored owned politicians or elected to sherriff in which case the deputies are appointed the police own the police and trump is head principal commanderandchief hall monitor,9.388205105231462e+17,38.7251776,-105.6077167,,United States of America,Colorado,CO,Criminal Justice,0.4446897208690643,Neutral
1.3166065932580168e+18,never forget these gop oathbreakers who said americans should decide about trump but refused to let us hear testimony or evidence acquittal without these was a sham they dont support the constitution or the rule of law 113 vote them and the liar and cheat out,9.638699228403958e+17,45.5202471,-122.6741949,Portland,United States of America,Oregon,OR,Criminal Justice,0.4449948966503143,Neutral
1.3166146743398236e+18,not enough evidence as far as trump thetraitors corrupt criminal greedy attorneygeneral is concerned just once try to wrap your egotistical mind around that,343682317.0,28.2918995,-81.4075838,Kissimmee,United States of America,Florida,FL,Criminal Justice,0.4356651902198791,Neutral
1.3166147786016645e+18,you dont really get to talk on this topic boy you and your entire family are going to be going on an absolutely damning walk through some legal battles soon enough trumpcrimefamily trump,8.508674711500472e+17,36.7014631,-118.7559974,,United States of America,California,CA,Criminal Justice,0.4005870521068573,Weakly Supports
1.31661890414848e+18,this was that secret case that they locked the entire courthouse floor for trump egyptianbank,30901658.0,36.7014631,-118.7559974,,United States of America,California,CA,Criminal Justice,0.400767982006073,Neutral
1.3166322071762657e+18,when is the doj gonna bring donaldtrump up on federal charges in violation of the constitution,1.0868106607872572e+18,36.1672559,-115.1485163,Las Vegas,United States of America,Nevada,NV,Criminal Justice,0.4885602593421936,Weakly Supports
1.316661202219565e+18,trump might try to pardon himself on federal charges but he is still subject to ny law and vulnerable to indictment with no protection from his federal cronies no one is above or outside the law no one,19166087.0,39.9928898,-74.7876624,,United States of America,New Jersey,NJ,Criminal Justice,0.6077321171760559,Neutral
1.3166937065656566e+18,trump will die in jail,69176047.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Criminal Justice,0.6616821885108948,Weakly Supports
1.3166972068256686e+18,black people sitting in jail on marijuana charges trump amp biden silent they are both more loyal to those business interest black women getting gunned down amp silent why they are more loyal to those business interest democrats mapoli hiphop,1467990211.0,42.633424700000006,-71.3161718,Lowell,United States of America,Massachusetts,MA,Criminal Justice,0.4992376863956451,Weakly Supports
1.3167164318836122e+18,basically trump wants people prosecuted and jailed regardless of what the evidence says he has never been a bigger threat to democracy,7.209099759970058e+17,40.0757384,-74.4041622,,United States of America,New Jersey,NJ,Criminal Justice,0.4504525363445282,Weakly Supports
1.3167259620175708e+18,thats a hell of a lot of indictments convictions and guilty pleas for an innocent party i wouldnt be surprised if there is no bidencrimefamily but instead a real trumpcrimefamily actually involving trumps family and not just his administration trump,1271368782.0,34.2331373,-102.4107493,,United States of America,Texas,TX,Criminal Justice,0.4475727081298828,Neutral
1.3167268566709453e+18,sympathy for the liberal 1 you are a person of wealth and taste for you every cop is a criminal and all the sinners saints id like to have some sympathy but what puzzles me is the nature of your game trump biden election,7.264150795168522e+17,28.6122187,-80.8075538,,United States of America,Florida,FL,Criminal Justice,0.5112912058830261,Neutral
1.3167354238514913e+18,not a surprise under trump barrs justice dept has only been a personal enforcement for 45s friends and enemies,218770703.0,43.8764519,-73.0642797,,United States of America,Vermont,VT,Criminal Justice,0.4015720784664154,Weakly Supports
1.3167391157281997e+18,someone get hunter biden a ps5 so we can gather more evidence on him ps5 joebiden trump maga bidencrimefamily hunterbiden,8.087187538359255e+17,30.8703881,-92.007126,,United States of America,Louisiana,LA,Criminal Justice,0.5386900901794434,Weakly Supports
1.3167456741181071e+18,twitter now engaging in election interference time to indict crime twtr trump biden hunterbiden,18455693.0,36.1672559,-115.1485163,Las Vegas,United States of America,Nevada,NV,Criminal Justice,0.4607176482677459,Weakly Opposes
1.3167544957796065e+18,doesnt trump know that if states dont get funding that police firedepartments and cityworkers wont get paid,1183962258.0,60.792222200000005,-161.7558333,,United States of America,Alaska,AK,Criminal Justice,0.4125539064407348,Weakly Opposes
1.3167641779571057e+18,trumpcrimefamily trumpcovid19 trumpcrimefamilyforprison 2009 creepy eric ogling womenshistorymonth looks deranged like his papa trump,190943499.0,44.4308975,-89.6884637,,United States of America,Wisconsin,WI,Criminal Justice,0.6784783005714417,Weakly Supports
1.3167677398607053e+18,deansmith the chairman of a board of elections in south carolina and his wife accused of stealing and destroying signs for trump resigns he and his wife should go to jail just more democratic electioninterference trump2020,19580451.0,33.197649600000005,-96.6154471,McKinney,United States of America,Texas,TX,Criminal Justice,0.4407351911067962,Neutral
1.3167757157450015e+18,whoever and whatever is in front of him then trump goes to prison,8.179010931580109e+17,41.7370229,-99.5873816,,United States of America,Nebraska,NE,Criminal Justice,0.6157932877540588,Weakly Opposes
1.3167757500711365e+18,do you stand in full support of a man who profits off of caging human lives in conditions where covid is rampant and both inmates and employees have died and who also gives large donations to trump goodchristiannot belmontdebate2020 belmontuniversity bebetterbelmont,1.2809622207934996e+18,36.1622296,-86.7743531,Nashville,United States of America,Tennessee,TN,Criminal Justice,0.4985562860965729,Weakly Supports
1.3167791326639186e+18,funny how everything they blame on trump ends up being their crimesthe reverse of realityupside down symbolism is there downfallbuckle up kiddosits about to get shocking burisma uraniumone benghaziaintgoingaway sealteamsix china iran epstein,179856183.0,36.7295295,-119.7088613,Fresno,United States of America,California,CA,Criminal Justice,0.5868355631828308,Neutral
